Date,Open,High,Low,Close,Adj Close,Volume
2014-05-27,99.699997,99.870003,98.970001,99.059998,85.668945,638600
2014-05-28,99.129997,99.769997,99.070000,99.709999,86.231087,723200
2014-05-29,99.620003,100.129997,99.239998,100.050003,86.525116,960500
2014-05-30,99.860001,100.690002,99.860001,100.349998,86.784569,1175800
2014-06-02,100.099998,100.739998,99.900002,100.470001,86.888351,719700
2014-06-03,100.330002,100.610001,100.019997,100.519997,86.931580,686600
2014-06-04,100.129997,100.540001,99.769997,100.250000,86.698067,1609600
2014-06-05,100.250000,101.360001,100.029999,101.110001,87.441833,794700
2014-06-06,101.239998,101.650002,100.610001,100.709999,87.095901,905800
2014-06-09,100.989998,101.970001,100.669998,101.010002,87.355347,933600
2014-06-10,100.750000,100.919998,100.070000,100.169998,86.628899,515100
2014-06-11,99.980003,100.040001,98.680000,99.209999,85.798660,1025300
2014-06-12,99.160004,99.889999,98.320000,99.730003,86.248383,988600
2014-06-13,99.750000,101.129997,99.279999,101.120003,87.450462,1439500
2014-06-16,101.110001,102.279999,100.739998,101.669998,87.926117,1127900
2014-06-17,101.199997,101.519997,100.699997,101.410004,87.701286,862800
2014-06-18,101.410004,104.190002,101.389999,104.129997,90.053589,1262100
2014-06-19,104.120003,105.250000,103.639999,104.650002,90.503296,1408000
2014-06-20,105.059998,105.099998,103.900002,103.959999,89.906555,1232000
2014-06-23,104.180000,104.449997,103.349998,103.680000,89.664406,544400
2014-06-24,103.809998,104.470001,103.550003,104.160004,90.079536,865500
2014-06-25,104.000000,104.970001,103.949997,104.720001,90.563820,639700
2014-06-26,104.510002,104.709999,104.040001,104.519997,90.390846,647300
2014-06-27,103.500000,104.360001,102.779999,104.029999,90.538811,1032700
2014-06-30,103.739998,104.800003,103.510002,104.709999,91.130615,1045800
2014-07-01,104.529999,104.599998,103.440002,103.500000,90.077553,784200
2014-07-02,103.300003,103.339996,101.769997,102.169998,88.920021,847700
2014-07-03,101.849998,101.860001,100.449997,100.730003,87.666779,775000
2014-07-07,101.019997,101.580002,100.589996,101.459999,88.302101,1259700
2014-07-08,101.309998,102.379997,101.309998,101.980003,88.754669,1117400
2014-07-09,101.959999,102.529999,101.010002,102.239998,88.980942,1135200
2014-07-10,101.919998,102.809998,101.919998,102.449997,89.163719,590800
2014-07-11,102.260002,102.800003,102.040001,102.239998,88.980942,815300
2014-07-14,102.300003,102.769997,101.120003,101.150002,88.032303,841600
2014-07-15,101.339996,102.029999,101.220001,101.809998,88.606720,1226300
2014-07-16,102.199997,102.410004,101.110001,102.230003,88.972260,850000
2014-07-17,101.980003,102.559998,101.559998,101.589996,88.415245,908600
2014-07-18,102.089996,102.589996,101.330002,102.510002,89.215935,837700
2014-07-21,101.989998,102.379997,101.519997,102.110001,88.867813,729700
2014-07-22,102.220001,102.339996,101.870003,102.220001,88.963547,750300
2014-07-23,102.199997,102.379997,101.919998,102.059998,88.824303,690700
2014-07-24,102.360001,102.839996,101.639999,102.080002,88.841698,967900
2014-07-25,101.800003,102.220001,101.379997,101.540001,88.371735,676800
2014-07-28,101.489998,103.279999,101.430000,103.089996,89.720703,782200
2014-07-29,103.000000,103.480003,102.419998,102.949997,89.598877,1020200
2014-07-30,103.050003,103.500000,101.070000,101.410004,88.258598,914900
2014-07-31,100.989998,101.410004,99.599998,99.709999,86.779060,1059900
2014-08-01,99.540001,100.610001,99.430000,99.760002,86.822563,948900
2014-08-04,99.660004,99.790001,97.930000,99.599998,86.683311,2034500
2014-08-05,99.120003,99.599998,97.510002,97.800003,85.116745,1209400
