Date,Open,High,Low,Close,Adj Close,Volume
2014-05-27,69.720001,70.000000,69.080002,69.419998,56.955021,2416100
2014-05-28,68.849998,68.980003,68.250000,68.349998,56.566040,3679400
2014-05-29,68.410004,68.610001,68.180000,68.519997,56.706745,2983800
2014-05-30,68.589996,68.989998,68.220001,68.959999,57.070900,2524100
2014-06-02,69.000000,69.769997,68.739998,69.599998,57.600544,2051300
2014-06-03,69.519997,70.019997,69.459999,69.870003,57.823994,2551100
2014-06-04,69.559998,70.110001,69.419998,70.050003,57.972969,2026200
2014-06-05,69.900002,70.419998,69.790001,70.230003,58.121929,2265100
2014-06-06,70.400002,70.599998,69.730003,69.849998,57.807449,1619800
2014-06-09,69.690002,69.769997,68.849998,69.010002,57.112270,1799600
2014-06-10,68.639999,69.059998,68.430000,68.629997,56.797775,1887200
2014-06-11,68.440002,68.669998,67.680000,67.709999,56.036392,2006600
2014-06-12,67.599998,68.269997,67.059998,68.029999,56.301235,1926600
2014-06-13,68.000000,68.599998,67.610001,68.440002,56.640537,2691700
2014-06-16,68.360001,69.330002,68.239998,68.500000,56.690197,2580400
2014-06-17,68.370003,68.650002,68.110001,68.480003,56.673649,2579800
2014-06-18,68.470001,69.970001,68.370003,69.949997,57.890217,2948400
2014-06-19,70.169998,71.290001,70.089996,71.000000,58.759182,3955600
2014-06-20,70.970001,71.410004,70.309998,70.379997,58.246059,3937400
2014-06-23,70.629997,70.879997,69.720001,70.040001,57.964691,2187200
2014-06-24,69.940002,70.589996,69.919998,70.339996,58.212963,1802200
2014-06-25,70.000000,70.129997,69.500000,69.760002,57.732956,4956800
2014-06-26,70.099998,71.169998,69.900002,71.129997,58.866768,6884200
2014-06-27,70.910004,71.110001,70.459999,70.820000,58.610207,3406100
2014-06-30,70.739998,71.699997,70.519997,71.519997,59.189526,3228900
2014-07-01,71.529999,71.620003,70.639999,71.160004,58.891590,3214200
2014-07-02,70.989998,71.000000,69.269997,69.639999,57.633652,3615900
2014-07-03,69.260002,69.260002,68.029999,68.660004,56.822605,2603900
2014-07-07,68.500000,69.300003,68.379997,68.860001,56.988129,2767500
2014-07-08,68.739998,69.209999,68.680000,69.150002,57.228134,2702100
2014-07-09,69.250000,69.379997,68.699997,69.199997,57.269501,1726900
2014-07-10,69.110001,70.000000,69.000000,69.980003,57.915043,2191100
2014-07-11,69.800003,69.980003,69.419998,69.500000,57.517792,1257700
2014-07-14,69.720001,69.750000,68.879997,68.900002,57.021229,1605000
2014-07-15,68.849998,69.599998,68.809998,69.519997,57.534340,2406500
2014-07-16,69.750000,69.830002,69.050003,69.769997,57.741234,1303200
2014-07-17,69.680000,69.879997,69.129997,69.139999,57.219852,2012900
2014-07-18,69.440002,70.300003,68.970001,70.160004,58.063999,1852000
2014-07-21,69.760002,70.330002,69.730003,70.019997,57.948132,1564600
2014-07-22,70.339996,70.349998,69.839996,69.940002,57.881927,1690700
2014-07-23,69.849998,70.290001,69.680000,70.209999,58.105373,1314000
2014-07-24,69.779999,70.599998,69.779999,70.339996,58.212963,1203200
2014-07-25,70.680000,70.680000,69.760002,69.860001,57.815731,1101900
2014-07-28,69.750000,71.059998,69.750000,70.879997,58.659866,1806400
2014-07-29,70.669998,70.980003,69.930000,69.930000,57.873661,2231100
2014-07-30,70.000000,70.660004,68.400002,68.970001,57.079170,2588900
