Date,Open,High,Low,Close,Adj Close,Volume
2014-05-27,54.200001,54.200001,53.779999,53.990002,44.885021,3816300
2014-05-28,53.959999,54.610001,53.820000,54.070000,44.951523,4108300
2014-05-29,54.099998,54.450001,53.750000,54.029999,44.918274,2768600
2014-05-30,53.980000,54.430000,53.889999,54.330002,45.167686,4025600
2014-06-02,54.430000,54.950001,53.910000,54.150002,45.018032,3635000
2014-06-03,54.060001,54.470001,53.869999,54.369999,45.200943,3078000
2014-06-04,53.919998,54.639999,53.669998,54.580002,45.375523,3388200
2014-06-05,54.549999,55.320000,54.360001,55.299999,45.974106,4847300
2014-06-06,55.320000,55.400002,54.889999,55.099998,45.807831,3449800
2014-06-09,54.419998,54.880001,53.720001,53.840000,44.760319,6297500
2014-06-10,53.139999,54.080002,52.290001,53.970001,44.868393,8414700
2014-06-11,53.849998,54.700001,53.750000,54.230000,45.084541,5386800
2014-06-12,54.220001,54.250000,53.459999,53.660000,44.610668,3941600
2014-06-13,53.669998,54.310001,53.439999,54.160000,45.026348,4413000
2014-06-16,54.180000,54.310001,53.450001,54.000000,44.893341,4410400
2014-06-17,54.490002,54.540001,53.849998,54.299999,45.142754,3385000
2014-06-18,54.270000,54.610001,54.000000,54.570000,45.367214,3337300
2014-06-19,54.139999,54.810001,53.919998,54.189999,45.051285,3952800
2014-06-20,55.619999,55.619999,53.160000,53.299999,44.311382,13457700
2014-06-23,53.759998,54.400002,53.540001,53.750000,44.685497,6235600
2014-06-24,53.740002,53.950001,53.430000,53.590000,44.552475,5483500
2014-06-25,53.520000,55.790001,53.400002,55.000000,45.724693,11085100
2014-06-26,55.070000,56.540001,54.970001,56.509998,46.980049,10716400
2014-06-27,56.580002,56.900002,56.279999,56.790001,47.212826,7490800
2014-06-30,56.509998,56.889999,56.099998,56.439999,46.921848,6229700
2014-07-01,56.419998,57.200001,56.169998,56.889999,47.295956,6869800
2014-07-02,57.459999,58.110001,56.919998,58.110001,48.310211,6198500
2014-07-03,57.900002,58.270000,57.650002,58.220001,48.401669,3828900
2014-07-07,57.910000,58.150002,57.389999,57.400002,47.719952,4736300
2014-07-08,56.680000,56.970001,55.480000,55.689999,46.298336,9297300
2014-07-09,55.560001,55.639999,54.820000,55.009998,45.733006,11516300
2014-07-10,54.500000,55.880001,54.279999,55.790001,46.381466,7553100
2014-07-11,55.340000,56.599998,54.480000,54.959999,46.038033,13586800
2014-07-14,53.889999,55.049999,53.720001,54.849998,45.945877,30823300
2014-07-15,54.520000,54.689999,53.389999,53.439999,44.764771,16796400
2014-07-16,53.250000,53.669998,51.820000,53.650002,44.940689,23291200
2014-07-17,53.209999,55.000000,52.880001,53.520000,44.831791,18699000
2014-07-18,53.000000,55.119999,53.000000,54.910000,45.996147,42456000
2014-07-21,54.139999,54.450001,53.910000,54.000000,45.233871,22334900
2014-07-22,53.820000,54.380001,53.750000,54.049999,45.275745,14724300
2014-07-23,54.480000,54.810001,54.070000,54.480000,45.635944,15011300
2014-07-24,54.220001,54.560001,53.970001,54.080002,45.300877,11712800
2014-07-25,54.400002,54.490002,53.029999,53.180000,44.546989,11680900
2014-07-28,53.419998,54.000000,53.169998,53.740002,45.016075,10466000
2014-07-29,53.549999,53.660000,53.240002,53.430000,44.756401,16171500
2014-07-30,53.279999,53.889999,53.029999,53.750000,45.024452,12680100
2014-07-31,53.130001,53.400002,52.299999,52.340000,43.843346,15479900
2014-08-01,52.029999,52.639999,51.750000,52.480000,43.960613,11593200
2014-08-04,52.580002,53.400002,52.369999,53.290001,44.639122,10456300
2014-08-05,52.770000,53.189999,52.450001,52.790001,44.220295,12783800
2014-08-06,51.480000,52.660000,51.369999,52.049999,43.600426,18126200
2014-08-07,51.590000,52.709999,51.419998,52.430000,43.918736,17171700
2014-08-08,52.720001,52.889999,52.290001,52.820000,44.245419,13117700
2014-08-11,53.000000,53.650002,52.770000,53.310001,44.655888,10074600
2014-08-12,53.220001,53.299999,52.570000,52.840000,44.262180,8524600
2014-08-13,52.970001,53.639999,52.750000,53.599998,44.898808,9029400
2014-08-14,53.619999,54.230000,53.529999,54.189999,45.393021,7959800
2014-08-15,54.340000,54.590000,53.580002,53.900002,45.150105,10109300
2014-08-18,54.389999,54.520000,53.840000,54.310001,45.493549,7370500
2014-08-19,54.480000,55.310001,54.180000,55.290001,46.314457,9159300
